"Id","Name","Code","EmailSuffixes","SectorTypeId","IsSeeded","Region"
"4319edaf-9e51-4497-9847-1ecb88443501","Police and Crime Commissioner for North Yorkshire Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"07d863a5-2405-478c-ac8a-b6b4dc8917da","Police and Crime Commissioner for Nottinghamshire Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"73a1235e-36b2-4122-985d-3516e02775a3","Police and Crime Commissioner for Police Service of Northern Ireland",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"879bd197-f936-4f63-b6c0-52f4f0d5cb9d","Police and Crime Commissioner for Police Service of Scotland",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"8e0f07e9-341b-42a9-beec-e86ff86a043c","Police and Crime Commissioner for South Wales Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"8d0c40f5-1a53-4e32-a725-ebde9a214bfd","Police and Crime Commissioner for South Yorkshire Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"93763a47-671a-4a05-b6ce-3b8bcfb3b859","Police and Crime Commissioner for Staffordshire Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"02120ee2-b690-4a5d-8efd-a6bfa129ecc2","Police and Crime Commissioner for Suffolk Constabulary",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"72243a28-7ae0-4ff8-b8bf-2e2a3438f214","Police and Crime Commissioner for Surrey Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"bdba74b4-7c6c-4c66-9d3d-9c9af9c1692a","Police and Crime Commissioner for Sussex Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"c6fe9209-f4a0-4177-bf5a-68273d382229","Police and Crime Commissioner for Thames Valley Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"07edf68f-c193-4a28-bff2-f665a806eb63","Police and Crime Commissioner for Warwickshire Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"2c238ffb-4d6a-478f-820f-4733aea9ccce","Police and Crime Commissioner for West Mercia Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"2dfc3e36-29ca-48e9-a7c2-0ee8b7e01966","Police and Crime Commissioner for West Midlands Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"2a2e0e51-90b5-4e36-ac62-5b23997696df","Police and Crime Commissioner for West Yorkshire Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"12c8d139-e927-47fa-9e5c-3bc85282c441","Police and Crime Commissioner for Wiltshire Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
